"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbol"
"ENSMUSG00000035960",142.351816596411,1.04439523740412,0.333023843995955,3.12536794351642,0.00177582783590609,0.0299073312941299,"Apex1"
"ENSMUSG00000028175",3.87620203842579,0.686713564023513,0.298148360050814,2.9368982725538,0.0033151283084779,0.0472068880674719,"Depdc1a"
"ENSMUSG00000018761",871.028565553096,0.626823134656323,0.185533520369614,3.3779570679276,0.000730264808362034,0.0152352612359272,"Mpdu1"
"ENSMUSG00000060586",189.316111019915,1.03020273951734,0.304326776967656,3.37782694555286,0.000730610436026357,0.0152352612359272,"H2-Eb1"
"ENSMUSG00000020205",1003.93792411705,-0.885679054463152,0.213100169418065,-4.15699517651058,3.22460796178379e-05,0.00131346531280565,"Phlda1"
"ENSMUSG00000004768",168.12736203546,-0.868905764226792,0.186552526195854,-4.65339379884332,3.2651580888579e-06,0.000196357919060416,"Rab23"
"ENSMUSG00000005968",48.5532061639934,1.09168168793085,0.319012306351784,3.40859643864531,0.000652980001422518,0.0141633990401429,"Tuft1"
"ENSMUSG00000035226",32.4630157093367,2.24344785166754,0.402205369052363,5.6399136005568,1.7013551164112e-08,2.09117437641699e-06,"Rims4"
"ENSMUSG00000078515",3085.71749910501,-0.566341556720243,0.120301235672629,-4.70767616612531,2.50556720846194e-06,0.000157435012219591,"Ddi2"
"ENSMUSG00000024228",672.647752622916,-0.844595961249667,0.263438445396903,-3.20893420708996,0.00133227974690257,0.0238415118947622,"Nudt12"
"ENSMUSG00000047767",62.7673566160161,0.939691307792188,0.266587304406598,3.52171361439587,0.000428767068552533,0.0102523620555599,"Atg16l2"
"ENSMUSG00000067916",43.1110819534836,1.1709441719178,0.327378860643193,3.56926316838549,0.000357986676079264,0.00889381082486284,"Zfp991"
"ENSMUSG00000072647",54.8939518145512,-1.49133505920806,0.395577748996944,-3.9089828737477,9.26855337026518e-05,0.00309954581919226,"Adam1a"
"ENSMUSG00000020423",214.026123241815,1.1048381163691,0.270443077161699,4.08107380964932,4.48281155503278e-05,0.00169765285159782,"Btg2"
"ENSMUSG00000020427",326.69292048053,0.945196512779272,0.278983054036212,3.3838750514285,0.000714705202129109,0.0150888650574869,"Igfbp3"
"ENSMUSG00000049800",329.78152805977,-1.20357892774668,0.292881458466314,-4.11805043263691,3.82091089718998e-05,0.00149968077006795,"Sertad2"
"ENSMUSG00000031147",84.1731798488638,-0.955210624648013,0.299536172002403,-3.18813092809445,0.00143195682003093,0.0250807237028417,"Magix"
"ENSMUSG00000053702",70.4118264735213,2.15853175500496,0.360976545000156,5.91035769016458,3.41365656547411e-09,5.49794894200267e-07,"Nebl"
"ENSMUSG00000030515",364.43730489141,-0.484418153361062,0.140684957325859,-3.44294451120088,0.000575417364793177,0.0128885495027517,"Tarsl2"
"ENSMUSG00000009281",2097.96429659983,-0.87553258100001,0.243078191041726,-3.60413090065788,0.000313199186845407,0.00803763187926344,"Rarres2"
"ENSMUSG00000074183",121.481791569362,0.566965298812083,0.279894036075718,3.25902508153952,0.00111795783772904,0.0209143193888643,"Gsta1"
"ENSMUSG00000058135",8757.54157823254,1.58845006122641,0.214159245206599,7.41229870698923,1.24128778962218e-13,5.43528890880813e-11,"Gstm1"
"ENSMUSG00000005054",341.493528908078,0.808443385167133,0.192993308451379,4.18819264863949,2.81184784860319e-05,0.00117260750162583,"Cstb"
"ENSMUSG00000050708",43633.3652669765,1.21380621183418,0.211075915471383,5.74785871385722,9.03807100277851e-09,1.22952864942653e-06,"Ftl1"
"ENSMUSG00000051146",34.3467437357246,1.01831505341489,0.30020997059858,3.38375013326511,0.000715030430928582,0.0150888650574869,"Camk2n2"
"ENSMUSG00000097589",113.196314910808,-1.02613289194599,0.284854503149135,-3.60306019752031,0.000314492658267238,0.00805498656156691,"Dleu2"
"ENSMUSG00000096795",48.0215592033701,-0.944605840721726,0.266490771019105,-3.53533233047447,0.000407262610662294,0.00990722864687511,"Zfp433"
"ENSMUSG00000022385",22.9749303686004,1.18128034195634,0.377814084016228,3.32024142095682,0.00089939634208176,0.0177497768242952,"Gtse1"
"ENSMUSG00000031482",13098.9458537294,-0.504904837564702,0.173172742565233,-2.91586040009531,0.00354709172171125,0.0496521970076104,"Slc25a15"
"ENSMUSG00000031150",73.295921014633,1.74137534672833,0.353454313207495,4.88335827188388,1.04294121102509e-06,7.30684612444176e-05,"Ccdc120"
"ENSMUSG00000028044",67.8130972348548,1.22515956076585,0.295286909120782,4.13841056780985,3.49720140727887e-05,0.00139609077261514,"Cks1b"
"ENSMUSG00000069910",24.88964224407,1.71300712124531,0.395215969455337,4.24482992351869,2.18759281330709e-05,0.000954908115266632,"Spdl1"
"ENSMUSG00000018476",96.0416728863557,-0.759377596878548,0.221648610055131,-3.42381973607217,0.000617475656149936,0.0136038819087624,"Kdm6b"
"ENSMUSG00000027546",1405.40415284796,0.528958691921288,0.170049852517809,3.11039554766576,0.00186836962568274,0.0310552730665084,"Atp9a"
"ENSMUSG00000026639",101.727161029343,-0.908343979462552,0.275116127289015,-3.30028691785347,0.000965860281025301,0.0187706439080812,"Lamb3"
"ENSMUSG00000020241",74.9330889822503,0.907798593509953,0.279669993331264,3.24132144491752,0.00118976941960373,0.021943548454094,"Col6a2"
"ENSMUSG00000016200",14.6778541262637,2.7327701745791,0.402505486034493,6.85818682029489,6.97400202302909e-12,2.12434165971051e-09,"Syt14"
"ENSMUSG00000059852",2.15245259925144,0.887767466075624,0.328751965021963,2.95609899323565,0.00311557076356997,0.0451451680859798,"Kcng2"
"ENSMUSG00000068220",309.079579902283,2.58471047755195,0.314332770106686,8.16850293901212,3.12239791528307e-16,1.82295998287276e-13,"Lgals1"
"ENSMUSG00000015575",790.830443315107,0.712390001366527,0.135534512008588,5.25588227970342,1.4731650369817e-07,1.34914957504494e-05,"Atp6v0e"
"ENSMUSG00000060733",1756.07443119414,-0.545785289108467,0.140773958937197,-3.87702369383939,0.000105742064146679,0.00346992459677581,"Ipmk"
"ENSMUSG00000031833",69.258246969862,-1.25335113430532,0.328130680905468,-3.82570191726286,0.000130400000576421,0.00406733037555715,"Mast3"
"ENSMUSG00000029695",5314.13616360912,-0.570576358586268,0.148908411453443,-3.8318677779505,0.000127174085692399,0.00401808268642534,"Aass"
"ENSMUSG00000025991",182009.853220253,-0.833490579559375,0.241806734942293,-3.44928614921728,0.000562070736198818,0.0127027986380933,"Cps1"
"ENSMUSG00000032718",54.297362491632,1.00634827592037,0.259478973334585,3.87403358241203,0.000107048651533632,0.0034964235554528,"Mansc1"
"ENSMUSG00000074272",3741.27600046118,-0.794487537837035,0.168715659448427,-4.70946904343932,2.48362930657194e-06,0.000156759521818405,"Ceacam1"
"ENSMUSG00000024118",1068.00414950526,-1.02788615778605,0.343480536061462,-3.0112093099776,0.00260209416437281,0.0397173675721044,"Tedc2"
"ENSMUSG00000090877",58.587448646747,0.945474240229276,0.303400698722533,3.11478786481337,0.00184077242736375,0.0307058372050249,"Hspa1b"
"ENSMUSG00000003779",22.9153928757693,1.66779481437155,0.402661001743661,4.08348604798795,4.4365094099813e-05,0.00168467126971973,"Kif20a"
"ENSMUSG00000015966",154.004225280405,0.723668475569928,0.213764695904585,3.38573209018585,0.000709886517580788,0.0150521467707746,"Il17rb"
"ENSMUSG00000040711",42.6384183446856,1.68248973948368,0.305390358042044,5.48192772434279,4.2071611845605e-08,4.61444662066859e-06,"Sh3pxd2b"
"ENSMUSG00000012187",86.0181999388773,2.08524885882867,0.386480065685696,5.32051451997326,1.03474189733588e-07,1.01390234024269e-05,"Mogat1"
"ENSMUSG00000028633",216.35523109445,1.04881213795824,0.327609803865895,3.19141864730231,0.00141575974722743,0.0249529881486173,"Ctps"
"ENSMUSG00000028630",1702.48115254516,-0.818994621031668,0.146431285590316,-5.59299215787726,2.23189375462588e-08,2.67293122135195e-06,"Dyrk2"
"ENSMUSG00000023913",151.677939482267,1.49517018886555,0.258672550520235,5.76990887310486,7.93144110174616e-09,1.1003500269076e-06,"Pla2g7"
"ENSMUSG00000019952",183.376621178729,-0.606522609906075,0.179819176126085,-3.37143678472526,0.000747771977593904,0.015476781314691,"Poc1b"
"ENSMUSG00000020326",3184.89272940234,0.56391927086476,0.176291695496075,3.19849773067712,0.00138145620329948,0.0245335415977595,"Ccng1"
"ENSMUSG00000030591",2016.66181099737,0.552595582360855,0.173872001955792,3.17788477582831,0.00148353695533661,0.025840809731053,"Psmd8"
"ENSMUSG00000029221",3202.56122324938,0.346407448414034,0.114334448507423,3.02977722013112,0.00244734188136201,0.0380601048186953,"Slc30a9"
"ENSMUSG00000079457",23.35349912002,1.13823073648483,0.312495165901083,3.63218689295146,0.000281029462520991,0.00745792581220478,"Gm7609"
"ENSMUSG00000024308",1769.05383658422,0.836062544326805,0.277369304438071,3.0107823134149,0.00260575589828941,0.0397299800291961,"Tapbp"
"ENSMUSG00000044033",219.955515299914,-0.858843768432774,0.294319047623015,-2.92233347166868,0.00347419349357672,0.0489250243537659,"Ccdc141"
"ENSMUSG00000089665",7.96233083602169,0.554869825174509,0.274711591186399,3.09343056548753,0.00197856846447854,0.0324253816658168,"Fcor"
"ENSMUSG00000021238",17047.7296158677,-1.59237230642497,0.309929517350738,-5.16589668441541,2.39288947513192e-07,2.08255697674214e-05,"Aldh6a1"
"ENSMUSG00000021236",8695.05380435058,0.734873861328326,0.191902813550941,3.82867281884148,0.000128836147277972,0.00402958057066727,"Entpd5"
"ENSMUSG00000000303",511.951358628192,1.5053702386384,0.289310129553619,5.19183576684243,2.08230648012003e-07,1.83504895593974e-05,"Cdh1"
"ENSMUSG00000031400",104.209054657939,0.873562869925488,0.285883764835433,3.05145682208206,0.00227733799937218,0.0360158691277686,"G6pdx"
"ENSMUSG00000062054",3749.12695562456,-0.681154329010952,0.183230560614264,-3.71794539500628,0.000200849668954364,0.00577886152235842,"Iah1"
"ENSMUSG00000028779",491.264580202628,0.469136802664496,0.137311360153659,3.41651350248801,0.000634285182449302,0.0139304137562377,"Pef1"
"ENSMUSG00000009905",1338.12359202228,1.14212740660706,0.208764828750784,5.46854722330281,4.53739183745168e-08,4.89061034049023e-06,"Kdsr"
"ENSMUSG00000052336",47.0769789419747,1.46932425761046,0.306939244643229,4.76728597039592,1.8672418623907e-06,0.000122834708806659,"Cx3cr1"
"ENSMUSG00000032324",200.624676644686,0.586915767447589,0.147273024262489,3.98561642631204,6.73051648249836e-05,0.00237551629603947,"Tspan3"
"ENSMUSG00000037949",469.706951925183,0.957390936963897,0.257552121044189,3.7140970739468,0.000203930507723016,0.00582617706651685,"Ano10"
"ENSMUSG00000024672",27.6651364043535,1.40720608533409,0.402237193473607,3.4369352467081,0.000588336239548658,0.0130853450611997,"Ms4a7"
"ENSMUSG00000032812",768.744531786375,-0.509309756605899,0.169230214246606,-3.00946704524912,0.00261706468250559,0.0398157549742326,"Arap1"
"ENSMUSG00000022856",187.810359688696,1.26795284904988,0.34783237368399,3.62383590075234,0.000290265807827307,0.00761648782635996,"Tmem41a"
"ENSMUSG00000027323",22.1925779948504,1.36201218850541,0.378170145873082,3.56671613287393,0.000361482685533531,0.00896477060123156,"Rad51"
"ENSMUSG00000040820",330.747674305852,0.888553633628403,0.252629298971981,3.51384866866325,0.000441664353243128,0.0105069625087313,"Hlcs"
"ENSMUSG00000022389",1864.68225415942,-0.941629917566232,0.276259772093926,-3.4133270664398,0.00064174873286608,0.0140283669967543,"Tef"
"ENSMUSG00000104445",171.248413505346,1.29111052175776,0.287271937598674,4.4856452159387,7.26936159631367e-06,0.000385826873816466,"Rhbg"
"ENSMUSG00000067591",3.15351651868479,1.03660467430742,0.342964834763574,3.44513528311563,0.000570773650008899,0.0128167954870588,"Klra3"
"ENSMUSG00000015854",1531.75428943247,0.860318016222913,0.281972140017491,3.0471621663615,0.00231013042300271,0.036370278075409,"Cd5l"
"ENSMUSG00000033308",26370.1489620927,-0.759563955453604,0.123356695733381,-6.15762811182293,7.38425038178574e-10,1.29335145436977e-07,"Dpyd"
"ENSMUSG00000002205",302.596094381653,0.568500584501903,0.178243730616241,3.18904818087877,0.00142742084349314,0.0250399113655633,"Vrk3"
"ENSMUSG00000101389",8.40022125077017,1.05614443043363,0.340255742667587,4.14682388264853,3.37119174484857e-05,0.00135738904393156,"Ms4a4a"
"ENSMUSG00000092274",1190.46265706507,1.18315028837966,0.294741220182672,4.00561032870083,6.18575526077336e-05,0.00223965898485675,"Neat1"
"ENSMUSG00000020737",318.164575258202,0.942242237848916,0.210781271741356,4.46818776018206,7.88850517874167e-06,0.000410906076448061,"Jpt1"
"ENSMUSG00000027282",4073.58856737316,0.338092777186807,0.110518356341112,3.059136170408,0.00221976229056869,0.0354251813387797,"Mtch2"
"ENSMUSG00000006191",209.40353892625,-0.56892715406397,0.156342877103235,-3.63791607037863,0.000274852955171576,0.00734969390813764,"Cdkal1"
"ENSMUSG00000034459",857.560580893849,-0.808904364518716,0.274918088495515,-2.94573755049085,0.00322185644433958,0.0462074232324322,"Ifit1"
"ENSMUSG00000034457",48.6704355427058,1.78861340912444,0.35795908749605,4.93687638918371,7.93837503270682e-07,5.85170872282285e-05,"Eda2r"
"ENSMUSG00000035199",1081.71514895393,0.581835160790608,0.15550215710544,3.74141033364494,0.000182990466146215,0.00539660729094463,"Arl6ip5"
"ENSMUSG00000000594",2999.38150403717,0.757832681508845,0.158348463990285,4.78544383033146,1.70609896299632e-06,0.000112763484290115,"Gm2a"
"ENSMUSG00000047228",278.328243744183,1.107731733793,0.235475622148071,4.70110316178164,2.58759738614414e-06,0.000160431037940937,"A2ml1"
"ENSMUSG00000018042",8499.92728681618,0.77607952954821,0.21412443720661,3.62324460808674,0.00029093045292747,0.00761965889050412,"Cyb5r3"
"ENSMUSG00000045071",84.5015040844954,-0.636120880635102,0.194634131250656,-3.26528511390509,0.00109353943437092,0.0205397782230634,"E130308A19Rik"
"ENSMUSG00000024962",414.822596928371,0.917906790996724,0.283100727552421,3.23750703984434,0.00120578964599622,0.0222017404989475,"Vegfb"
"ENSMUSG00000005677",1658.8378440972,-0.660912112740686,0.204402675986156,-3.23396797954542,0.00122083142343433,0.0223781147819683,"Nr1i3"
"ENSMUSG00000040552",89.3260512775613,0.861244405495899,0.277139037655893,3.1050078331391,0.00190273985536351,0.031440083553483,"C3ar1"
"ENSMUSG00000094156",256.741766865744,-0.954041393862454,0.367433710468688,-4.63441234356636,3.57952868062435e-06,0.000212526931664866,"Sult2a7"
"ENSMUSG00000064360",63972.0696235669,-1.13832681075121,0.166305646606411,-6.84592420668687,7.59837028478359e-12,2.21462708952529e-09,"ND3"
"ENSMUSG00000064363",180697.395413655,-0.539254359386023,0.181681342391835,-2.96847903702482,0.00299277515210388,0.0438189816418804,"ND4"
"ENSMUSG00000101514",330.389616951839,-1.17864402525857,0.203785541898129,-5.78112479301735,7.4202819869281e-09,1.03972991200836e-06,"Gm5524"
"ENSMUSG00000022034",58.1240665113244,1.51703917620415,0.361266109795207,4.1690806100661,3.05830817008693e-05,0.00125668662989026,"Esco2"
"ENSMUSG00000022033",13.9135139136461,1.28778685720582,0.401768840104757,3.18287161653011,0.00145822256001459,0.0254770754500304,"Pbk"
"ENSMUSG00000105987",101.351441887204,1.86411472890915,0.259505588201317,7.16498807087339,7.77933279373039e-13,2.79497464373718e-10,"AI506816"
"ENSMUSG00000032898",1400.66361129487,-0.852634635870261,0.264077215440172,-3.23190138343074,0.0012296948651587,0.0224941050268978,"Fbxo21"
"ENSMUSG00000090925",28.2773676898948,1.71156233131549,0.402571415000701,4.22743570715319,2.36369683632343e-05,0.00101908061755581,"1810064F22Rik"
"ENSMUSG00000030946",753.113674914105,0.938614040475423,0.187913467952948,4.99381788689487,5.9197221143144e-07,4.45952399278352e-05,"Lhpp"
"ENSMUSG00000063146",50.4481989391792,1.7452002347317,0.315358895114571,5.49967835615991,3.80484667863309e-08,4.36995997221367e-06,"Clip2"
"ENSMUSG00000027068",360.725443912967,2.30108034913294,0.332226160745392,6.88041769478841,5.96773175765322e-12,1.85821905307193e-09,"Dhrs9"
"ENSMUSG00000031725",6603.19305210634,0.837603163220674,0.175921427664587,4.76052012985739,1.93094672852572e-06,0.000126431895140665,"Ces1f"
"ENSMUSG00000038009",1368.6961841036,-0.595671682964508,0.182007872123144,-3.27301729459707,0.00106405966657263,0.0202027155122163,"Dnajc22"
"ENSMUSG00000034807",1106.40898817077,0.395281609068342,0.116109040890981,3.40440338985598,0.000663087513988675,0.0143161513805999,"Colgalt1"
"ENSMUSG00000096215",11.7574076667008,-0.750724055688323,0.343644396238078,-3.91695599290524,8.96741107195703e-05,0.0030277437094039,"Smim22"
"ENSMUSG00000027048",7163.07163793113,-1.36409841898538,0.21182193299597,-6.44347076315375,1.16771773059513e-10,2.44209863299984e-08,"Abcb11"
"ENSMUSG00000002280",231.523628036958,-1.05998956015639,0.317630999592703,-3.34678695360454,0.000817540157632699,0.0166131024249972,"Ciao3"
"ENSMUSG00000079055",5.09961564487112,1.1907937529137,0.37043725048647,3.22024745328096,0.00128079987644621,0.0231270204494384,"Slc8a3"
"ENSMUSG00000031298",43.1953102639436,2.13259934614121,0.339230738124435,6.22232694833583,4.89834933906946e-10,9.15142279187216e-08,"Adgrg2"
"ENSMUSG00000028124",5273.07202576716,-0.792145666380703,0.207610130541661,-3.81665305868986,0.000135274172645804,0.00418424217905742,"Gclm"
"ENSMUSG00000068762",1403.71621174344,1.13702165761121,0.282353316751999,4.02012087920804,5.81682876060115e-05,0.00213924946439746,"Gstm6"
"ENSMUSG00000053141",7.47263245758778,-1.30031840120263,0.398222304119355,-3.41107714206264,0.000647067817230497,0.0141006442535517,"Ptprt"
"ENSMUSG00000031886",3110.96887646666,0.606932056279827,0.152219443014373,3.98699576203909,6.69152203825839e-05,0.00237551629603947,"Ces2e"
"ENSMUSG00000043079",110.380363252555,0.880184900550636,0.277663210968917,3.16715750207688,0.00153936920471666,0.0264983308310686,"Synpo"
"ENSMUSG00000058331",82.2553909858194,-0.990222670168871,0.285929742653798,-3.45988731778998,0.000540401477311249,0.0122724562400085,"Zfp85"
"ENSMUSG00000032231",663.404479117625,2.38311803216387,0.216478974253974,10.9925756003141,4.14913951553686e-28,8.30539184167178e-25,"Anxa2"
"ENSMUSG00000056666",3894.08048096914,-0.602877317147492,0.163775059155428,-3.68134775055451,0.000232004313272826,0.00641192196761113,"Retsat"
"ENSMUSG00000025813",512.365627446367,-1.74607179924304,0.194340182662582,-8.97872421141045,2.73924442877622e-19,2.5588195290675e-16,"Homer2"
"ENSMUSG00000028680",98.9079344001649,0.863710963670975,0.267469723551264,3.22713163292511,0.00125037923687339,0.0227241424994421,"Plk3"
"ENSMUSG00000032038",761.784778795342,0.504765932324856,0.171444200250215,2.94401507409171,0.00323984219203832,0.0462984054599036,"St3gal4"
"ENSMUSG00000021484",6217.65941006944,-0.49129543875034,0.150560317143614,-3.26324489915298,0.00110144294984708,0.0206605336188183,"Lman2"
"ENSMUSG00000031503",115.00399166683,0.875056074977461,0.270280471053264,3.23509883859434,0.0012160062879815,0.0223604725816231,"Col4a2"
"ENSMUSG00000047501",10.8474752834956,1.15459902185469,0.384546226507772,2.96011728043733,0.00307521948792913,0.0447455612303873,"Cldn4"
"ENSMUSG00000021973",658.133284301463,0.724705273878603,0.144678690563644,5.0089797177079,5.47193387110104e-07,4.18976707114031e-05,"Micu2"
"ENSMUSG00000038085",59.0547641820085,1.01508387553374,0.316110963537898,3.20663294143652,0.00134298235546099,0.0239718073435915,"Cnbd2"
"ENSMUSG00000037225",45.9428489643218,-1.57500808119539,0.379416346831128,-4.19931506472607,2.67723586492578e-05,0.00112315655507006,"Fgf2"
"ENSMUSG00000021115",92.9658620534126,0.692495928686753,0.228955541315904,3.02357919876764,0.00249803633977998,0.0385976237566525,"Vrk1"
"ENSMUSG00000044468",437.919862613324,-0.842679358759258,0.262831430197065,-3.20851313219319,0.00133423215911847,0.0238459961907755,"Tent5c"
"ENSMUSG00000020644",7630.30154775569,1.30601970845832,0.144529401268958,9.03543039597927,1.63358307349062e-19,1.76075123275004e-16,"Id2"
"ENSMUSG00000001403",23.0209448992886,1.34548544643639,0.402301088108978,3.28874654089875,0.00100634604038835,0.0194495458178228,"Ube2c"
"ENSMUSG00000020857",95.4215334646462,1.50131840007775,0.371019203460161,4.00458401454507,6.21267088622959e-05,0.00224360681592395,"Nme2"
"ENSMUSG00000040152",106.907614679131,1.29845437686898,0.376977520200574,3.41443096835791,0.000639153877975451,0.0140088399763068,"Thbs1"
"ENSMUSG00000035914",55.2035094164554,1.49813891167215,0.370324493213972,4.00623344471162,6.1694676179683e-05,0.00223954871147596,"Cd276"
"ENSMUSG00000026158",353.441464971103,-0.787933529687832,0.186297025513381,-4.22889366505437,2.34843303559635e-05,0.00101562480539432,"Ogfrl1"
"ENSMUSG00000035270",228.179351489031,-1.06892050032158,0.293135555544117,-3.65170267721618,0.00026050738595443,0.00706527598785582,"Impg2"
"ENSMUSG00000035493",877.314896708299,0.622044213201801,0.109939974822765,5.65806813331136,1.53086365689869e-08,1.89827093455438e-06,"Tgfbi"
"ENSMUSG00000027495",3624.70924869468,-0.677733734150998,0.152947028490106,-4.43131733773947,9.3659133602201e-06,0.000473773205788462,"Fam210b"
"ENSMUSG00000041779",363.777276913743,-1.10197849302784,0.16884572439119,-6.52325477376593,6.87978533952965e-11,1.5548314867337e-08,"Tram2"
"ENSMUSG00000041773",206.082736633326,0.719774825538708,0.170942277710974,4.21017686283011,2.55170851441026e-05,0.0010867641247391,"Enc1"
"ENSMUSG00000040420",46.562031783787,1.08432048611015,0.361438269348964,2.97791308421146,0.00290218271095355,0.0428056675219801,"Cdh18"
"ENSMUSG00000037725",23.7735256125644,1.53052466267573,0.402356768172719,3.77480316831448,0.000160134053448317,0.00479444093358509,"Ckap2"
"ENSMUSG00000112095",3.30978156769141,1.19823042100169,0.357713242348385,3.74399065918551,0.000181120389155515,0.00537681968823533,"A130077B15Rik"
"ENSMUSG00000063760",737.610221162483,-0.726740179819059,0.195698011161107,-3.7138213174785,0.000204152965124243,0.00582617706651685,"Rnf217"
"ENSMUSG00000041431",43.6175049924919,1.39361532817889,0.375971238334311,3.68059406681483,0.000232691196047971,0.00641824613981135,"Ccnb1"
"ENSMUSG00000026491",971.739183766628,-0.703827461479079,0.206193842675161,-3.41413200358858,0.000639855665489321,0.0140088399763068,"Ahctf1"
"ENSMUSG00000019988",416.433438940185,-0.456030792785796,0.120179516961356,-3.79419077747439,0.00014812575372318,0.00451203926341129,"Nedd1"
"ENSMUSG00000049723",105.064305407582,2.64734592866922,0.401217021995002,6.66382169867726,2.66797119655608e-11,6.33620549256675e-09,"Mmp12"
"ENSMUSG00000006522",6733.33255426277,-0.671215182834815,0.205311419608098,-3.27002876286586,0.0010753654938423,0.0203073063338521,"Itih3"
"ENSMUSG00000031613",2781.93320851391,-0.859739477068972,0.133159354275134,-6.45645993635047,1.07180538941612e-10,2.27547532068162e-08,"Hpgd"
"ENSMUSG00000034394",3.66193096419458,1.36500765027936,0.369645689459756,4.07521602326965,4.5971651390227e-05,0.00172695651281464,"Lif"
"ENSMUSG00000005871",334.244112997932,-1.06565194100785,0.311057682264295,-3.43645935223621,0.000589370783514822,0.0130875806951025,"Apc"
"ENSMUSG00000005873",179.546351003173,0.782913997672631,0.15215918625815,5.14494606681469,2.67597679034439e-07,2.27247192644276e-05,"Reep5"
"ENSMUSG00000038541",55.08028389276,-0.94577115148972,0.265603300854288,-3.55616885615744,0.00037630226816917,0.00925043400278317,"Srd5a2"
"ENSMUSG00000050069",169.212580711954,-0.832568578153161,0.269454987305463,-3.09121574365011,0.00199338740897829,0.0325161168505282,"Grem2"
"ENSMUSG00000044005",4135.42673451567,-1.1551440940348,0.262547795816068,-4.40595629154767,1.05318200191822e-05,0.000515985531848884,"Gls2"
"ENSMUSG00000035780",5369.92701510606,-0.830255378946054,0.142859409807069,-5.81188648030178,6.17727260941843e-09,9.01624414616365e-07,"Ugt2a3"
"ENSMUSG00000035783",56.489405362265,1.73659391578203,0.322923372287298,5.34801871475554,8.89222726416269e-08,9.02883249459765e-06,"Acta2"
"ENSMUSG00000046982",195.676242709722,-0.676958174770654,0.165643497350491,-4.0846669531134,4.41400804907429e-05,0.0016806815430334,"Tshz1"
"ENSMUSG00000049321",124.466582784149,-0.992780546375163,0.265645303009758,-3.73806287633862,0.000185443574893092,0.00542470849979542,"Zfp2"
"ENSMUSG00000066829",141.470694232176,1.0462673829555,0.242499092213856,4.31264407831799,1.6131369255982e-05,0.000736263016334917,"Zfp810"
"ENSMUSG00000037111",219.57446191915,0.959438312629647,0.326733371448018,2.92842524100203,0.00340683749304033,0.0483164037980578,"Setd7"
"ENSMUSG00000039601",646.238172966792,1.81587307146706,0.356957135861773,5.04769213725522,4.47178965397274e-07,3.54258640668622e-05,"Rcan2"
"ENSMUSG00000021198",7.87049499483629,-1.22621794988741,0.391836262246619,-3.49079311532506,0.000481589017546374,0.0112371309878865,"Unc79"
"ENSMUSG00000022550",125.710369713683,-0.889897532118166,0.203080968232392,-4.37638119039949,1.2066591484546e-05,0.00057523476946055,"Adck5"
"ENSMUSG00000022555",328.821609683911,0.585883525694863,0.194917479259484,3.00534868187212,0.00265276553001849,0.0402714524448745,"Dgat1"
"ENSMUSG00000071076",219.532436256981,0.574524735496626,0.165511680638558,3.47096315476088,0.000518595152648848,0.0118734563380975,"Jund"
"ENSMUSG00000039183",808.509780023571,-0.540997833737626,0.17791569879743,-3.04083716717636,0.00235921380988774,0.0369768500046388,"Nubp2"
"ENSMUSG00000036323",1451.38871747492,-1.0084903408628,0.299028455518369,-3.38086839584983,0.000722571416905577,0.0152026724481414,"Srp72"
"ENSMUSG00000009687",15.9265286097174,1.20111762289764,0.38671294104858,3.06766866092372,0.00215735678697037,0.0346661505722807,"Fxyd5"
"ENSMUSG00000001228",29.2048285769409,1.17491056661171,0.386120379947974,3.02286461911611,0.00250394233476999,0.0385976237566525,"Uhrf1"
"ENSMUSG00000030254",43.1172067941344,0.864361350705525,0.252555901253104,3.41993579623238,0.000626359168336828,0.0137779351126148,"Rad18"
"ENSMUSG00000021838",109.697996181441,1.32450828444317,0.287477179699829,4.59505171020964,4.32641965470879e-06,0.000247435886537876,"Samd4"
"ENSMUSG00000030681",493.604536049777,1.01242017244667,0.14792599215618,6.84319601321743,7.74455662194826e-12,2.21462708952529e-09,"Mvp"
"ENSMUSG00000027864",137.098567111491,0.885671332258722,0.259742242236069,3.40801319152088,0.000654377311370071,0.0141717695315571,"Ptgfrn"
"ENSMUSG00000063232",798.087597010319,-0.687376527115451,0.227974252183296,-3.01587524147514,0.00256238665885596,0.0393254784927597,"Serpina11"
"ENSMUSG00000032369",511.304869285585,0.941541558443632,0.20410715889747,4.61162142210589,3.99540162552061e-06,0.000231337056102458,"Plscr1"
"ENSMUSG00000029575",459.255994310766,-0.555978481394473,0.183580709157671,-3.02827476184107,0.00245954349361508,0.0382074539163354,"Mmab"
"ENSMUSG00000036941",244.757529693757,-0.688211671764024,0.157161047822843,-4.37745931808773,1.20070763558884e-05,0.00057523476946055,"Elac1"
"ENSMUSG00000036944",60.3832910180225,0.943688170198829,0.322114049978326,2.92302638518099,0.00346647140393981,0.048865389649904,"Tmem71"
"ENSMUSG00000024851",59.4862968634776,1.03280822248186,0.300586912143914,3.42995877568636,0.00060367295751343,0.0133628206645785,"Pitpnm1"
"ENSMUSG00000017734",90.9537765089458,0.778905561436398,0.240822828349178,3.23407167827745,0.00122038822761986,0.0223781147819683,"Dbndd2"
"ENSMUSG00000048965",34.802757946333,1.98496622853801,0.324467280701889,6.04162845327949,1.52566472338644e-09,2.57561615711938e-07,"Mrgpre"
